sequence_id,status,subject_id,seq_name,num_frames,object_id,extri_path,sensor_data_dir,label_dir
p005__PottedMeatCan_g3__T01,ok,p005,p005/PottedMeatCan_g3/T01,122,PottedMeatCan,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__PottedMeatCan_g3__T01,subjects/p005/labels/p005__PottedMeatCan_g3__T01
p005__PottedMeatCan_g3__T02,ok,p005,p005/PottedMeatCan_g3/T02,116,PottedMeatCan,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__PottedMeatCan_g3__T02,subjects/p005/labels/p005__PottedMeatCan_g3__T02
p005__PottedMeatCan_g3__T03,ok,p005,p005/PottedMeatCan_g3/T03,119,PottedMeatCan,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__PottedMeatCan_g3__T03,subjects/p005/labels/p005__PottedMeatCan_g3__T03
p005__PottedMeatCan_g5__T01,ok,p005,p005/PottedMeatCan_g5/T01,109,PottedMeatCan,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__PottedMeatCan_g5__T01,subjects/p005/labels/p005__PottedMeatCan_g5__T01
p005__PottedMeatCan_g5__T02,ok,p005,p005/PottedMeatCan_g5/T02,122,PottedMeatCan,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__PottedMeatCan_g5__T02,subjects/p005/labels/p005__PottedMeatCan_g5__T02
p005__PottedMeatCan_g5__T03,ok,p005,p005/PottedMeatCan_g5/T03,85,PottedMeatCan,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__PottedMeatCan_g5__T03,subjects/p005/labels/p005__PottedMeatCan_g5__T03
p005__RectangularBox_g2__T01,ok,p005,p005/RectangularBox_g2/T01,108,RectangularBox,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__RectangularBox_g2__T01,subjects/p005/labels/p005__RectangularBox_g2__T01
p005__RectangularBox_g2__T02,ok,p005,p005/RectangularBox_g2/T02,122,RectangularBox,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__RectangularBox_g2__T02,subjects/p005/labels/p005__RectangularBox_g2__T02
p005__RectangularBox_g2__T03,ok,p005,p005/RectangularBox_g2/T03,100,RectangularBox,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__RectangularBox_g2__T03,subjects/p005/labels/p005__RectangularBox_g2__T03
p005__RectangularBox_g3__T01,ok,p005,p005/RectangularBox_g3/T01,117,RectangularBox,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__RectangularBox_g3__T01,subjects/p005/labels/p005__RectangularBox_g3__T01
p005__RectangularBox_g3__T02,ok,p005,p005/RectangularBox_g3/T02,103,RectangularBox,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__RectangularBox_g3__T02,subjects/p005/labels/p005__RectangularBox_g3__T02
p005__RectangularBox_g3__T03,ok,p005,p005/RectangularBox_g3/T03,123,RectangularBox,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__RectangularBox_g3__T03,subjects/p005/labels/p005__RectangularBox_g3__T03
p005__RectangularBox_g5__T01,ok,p005,p005/RectangularBox_g5/T01,130,RectangularBox,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__RectangularBox_g5__T01,subjects/p005/labels/p005__RectangularBox_g5__T01
p005__RectangularBox_g5__T02,ok,p005,p005/RectangularBox_g5/T02,123,RectangularBox,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__RectangularBox_g5__T02,subjects/p005/labels/p005__RectangularBox_g5__T02
p005__RectangularBox_g5__T03,ok,p005,p005/RectangularBox_g5/T03,117,RectangularBox,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__RectangularBox_g5__T03,subjects/p005/labels/p005__RectangularBox_g5__T03
p005__ShortCylinder_g2__T01,ok,p005,p005/ShortCylinder_g2/T01,127,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__ShortCylinder_g2__T01,subjects/p005/labels/p005__ShortCylinder_g2__T01
p005__ShortCylinder_g2__T02,ok,p005,p005/ShortCylinder_g2/T02,119,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__ShortCylinder_g2__T02,subjects/p005/labels/p005__ShortCylinder_g2__T02
p005__ShortCylinder_g2__T03,ok,p005,p005/ShortCylinder_g2/T03,119,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__ShortCylinder_g2__T03,subjects/p005/labels/p005__ShortCylinder_g2__T03
p005__ShortCylinder_g3__T01,ok,p005,p005/ShortCylinder_g3/T01,116,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__ShortCylinder_g3__T01,subjects/p005/labels/p005__ShortCylinder_g3__T01
p005__ShortCylinder_g3__T02,ok,p005,p005/ShortCylinder_g3/T02,111,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__ShortCylinder_g3__T02,subjects/p005/labels/p005__ShortCylinder_g3__T02
p005__ShortCylinder_g3__T03,ok,p005,p005/ShortCylinder_g3/T03,94,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__ShortCylinder_g3__T03,subjects/p005/labels/p005__ShortCylinder_g3__T03
p005__ShortCylinder_g5__T01,ok,p005,p005/ShortCylinder_g5/T01,75,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__ShortCylinder_g5__T01,subjects/p005/labels/p005__ShortCylinder_g5__T01
p005__ShortCylinder_g5__T02,ok,p005,p005/ShortCylinder_g5/T02,122,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__ShortCylinder_g5__T02,subjects/p005/labels/p005__ShortCylinder_g5__T02
p005__ShortCylinder_g5__T03,ok,p005,p005/ShortCylinder_g5/T03,105,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__ShortCylinder_g5__T03,subjects/p005/labels/p005__ShortCylinder_g5__T03
p005__Spoon_g2__T01,ok,p005,p005/Spoon_g2/T01,127,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Spoon_g2__T01,subjects/p005/labels/p005__Spoon_g2__T01
p005__Spoon_g2__T02,ok,p005,p005/Spoon_g2/T02,123,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Spoon_g2__T02,subjects/p005/labels/p005__Spoon_g2__T02
p005__Spoon_g2__T03,ok,p005,p005/Spoon_g2/T03,115,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Spoon_g2__T03,subjects/p005/labels/p005__Spoon_g2__T03
p005__Spoon_g3__T01,ok,p005,p005/Spoon_g3/T01,110,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Spoon_g3__T01,subjects/p005/labels/p005__Spoon_g3__T01
p005__Spoon_g3__T02,ok,p005,p005/Spoon_g3/T02,117,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Spoon_g3__T02,subjects/p005/labels/p005__Spoon_g3__T02
p005__Spoon_g3__T03,ok,p005,p005/Spoon_g3/T03,128,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Spoon_g3__T03,subjects/p005/labels/p005__Spoon_g3__T03
p005__Spoon_g5__T01,ok,p005,p005/Spoon_g5/T01,110,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Spoon_g5__T01,subjects/p005/labels/p005__Spoon_g5__T01
p005__Spoon_g5__T02,ok,p005,p005/Spoon_g5/T02,170,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Spoon_g5__T02,subjects/p005/labels/p005__Spoon_g5__T02
p005__Spoon_g5__T03,ok,p005,p005/Spoon_g5/T03,142,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Spoon_g5__T03,subjects/p005/labels/p005__Spoon_g5__T03
p005__Stapler_g2__T01,ok,p005,p005/Stapler_g2/T01,139,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Stapler_g2__T01,subjects/p005/labels/p005__Stapler_g2__T01
p005__Stapler_g2__T02,ok,p005,p005/Stapler_g2/T02,115,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Stapler_g2__T02,subjects/p005/labels/p005__Stapler_g2__T02
p005__Stapler_g2__T03,ok,p005,p005/Stapler_g2/T03,161,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Stapler_g2__T03,subjects/p005/labels/p005__Stapler_g2__T03
p005__Stapler_g3__T01,ok,p005,p005/Stapler_g3/T01,187,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Stapler_g3__T01,subjects/p005/labels/p005__Stapler_g3__T01
p005__Stapler_g3__T02,ok,p005,p005/Stapler_g3/T02,124,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Stapler_g3__T02,subjects/p005/labels/p005__Stapler_g3__T02
p005__Stapler_g3__T03,ok,p005,p005/Stapler_g3/T03,188,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Stapler_g3__T03,subjects/p005/labels/p005__Stapler_g3__T03
p005__Stapler_g5__T01,ok,p005,p005/Stapler_g5/T01,177,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Stapler_g5__T01,subjects/p005/labels/p005__Stapler_g5__T01
p005__Stapler_g5__T02,ok,p005,p005/Stapler_g5/T02,112,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Stapler_g5__T02,subjects/p005/labels/p005__Stapler_g5__T02
p005__Stapler_g5__T03,ok,p005,p005/Stapler_g5/T03,139,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__Stapler_g5__T03,subjects/p005/labels/p005__Stapler_g5__T03
p005__TallCylinder_g2__T01,ok,p005,p005/TallCylinder_g2/T01,91,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__TallCylinder_g2__T01,subjects/p005/labels/p005__TallCylinder_g2__T01
p005__TallCylinder_g2__T02,ok,p005,p005/TallCylinder_g2/T02,117,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__TallCylinder_g2__T02,subjects/p005/labels/p005__TallCylinder_g2__T02
p005__TallCylinder_g2__T03,ok,p005,p005/TallCylinder_g2/T03,156,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__TallCylinder_g2__T03,subjects/p005/labels/p005__TallCylinder_g2__T03
p005__TallCylinder_g3__T01,ok,p005,p005/TallCylinder_g3/T01,115,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__TallCylinder_g3__T01,subjects/p005/labels/p005__TallCylinder_g3__T01
p005__TallCylinder_g3__T02,ok,p005,p005/TallCylinder_g3/T02,195,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__TallCylinder_g3__T02,subjects/p005/labels/p005__TallCylinder_g3__T02
p005__TallCylinder_g3__T03,ok,p005,p005/TallCylinder_g3/T03,130,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__TallCylinder_g3__T03,subjects/p005/labels/p005__TallCylinder_g3__T03
p005__TallCylinder_g5__T01,ok,p005,p005/TallCylinder_g5/T01,142,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__TallCylinder_g5__T01,subjects/p005/labels/p005__TallCylinder_g5__T01
p005__TallCylinder_g5__T02,ok,p005,p005/TallCylinder_g5/T02,112,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__TallCylinder_g5__T02,subjects/p005/labels/p005__TallCylinder_g5__T02
p005__TallCylinder_g5__T03,ok,p005,p005/TallCylinder_g5/T03,89,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p005/sensor_data/p005__TallCylinder_g5__T03,subjects/p005/labels/p005__TallCylinder_g5__T03
p006__banana_g2__T01,ok,p006,p006/banana_g2/T01,122,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__banana_g2__T01,subjects/p006/labels/p006__banana_g2__T01
p006__banana_g2__T02,ok,p006,p006/banana_g2/T02,108,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__banana_g2__T02,subjects/p006/labels/p006__banana_g2__T02
p006__banana_g2__T03,ok,p006,p006/banana_g2/T03,108,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__banana_g2__T03,subjects/p006/labels/p006__banana_g2__T03
p006__banana_g3__T01,ok,p006,p006/banana_g3/T01,109,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__banana_g3__T01,subjects/p006/labels/p006__banana_g3__T01
p006__banana_g3__T02,ok,p006,p006/banana_g3/T02,110,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__banana_g3__T02,subjects/p006/labels/p006__banana_g3__T02
p006__banana_g3__T03,ok,p006,p006/banana_g3/T03,112,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__banana_g3__T03,subjects/p006/labels/p006__banana_g3__T03
p006__banana_g5__T01,ok,p006,p006/banana_g5/T01,105,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__banana_g5__T01,subjects/p006/labels/p006__banana_g5__T01
p006__banana_g5__T02,ok,p006,p006/banana_g5/T02,128,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__banana_g5__T02,subjects/p006/labels/p006__banana_g5__T02
p006__banana_g5__T03,ok,p006,p006/banana_g5/T03,118,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__banana_g5__T03,subjects/p006/labels/p006__banana_g5__T03
p006__CosmeticPumpBottle_g2__T01,ok,p006,p006/CosmeticPumpBottle_g2/T01,131,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__CosmeticPumpBottle_g2__T01,subjects/p006/labels/p006__CosmeticPumpBottle_g2__T01
p006__CosmeticPumpBottle_g2__T02,ok,p006,p006/CosmeticPumpBottle_g2/T02,120,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__CosmeticPumpBottle_g2__T02,subjects/p006/labels/p006__CosmeticPumpBottle_g2__T02
p006__CosmeticPumpBottle_g2__T03,ok,p006,p006/CosmeticPumpBottle_g2/T03,117,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__CosmeticPumpBottle_g2__T03,subjects/p006/labels/p006__CosmeticPumpBottle_g2__T03
p006__CosmeticPumpBottle_g3__T01,ok,p006,p006/CosmeticPumpBottle_g3/T01,115,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__CosmeticPumpBottle_g3__T01,subjects/p006/labels/p006__CosmeticPumpBottle_g3__T01
p006__CosmeticPumpBottle_g3__T02,ok,p006,p006/CosmeticPumpBottle_g3/T02,110,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__CosmeticPumpBottle_g3__T02,subjects/p006/labels/p006__CosmeticPumpBottle_g3__T02
p006__CosmeticPumpBottle_g3__T03,ok,p006,p006/CosmeticPumpBottle_g3/T03,112,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__CosmeticPumpBottle_g3__T03,subjects/p006/labels/p006__CosmeticPumpBottle_g3__T03
p006__CosmeticPumpBottle_g5__T01,ok,p006,p006/CosmeticPumpBottle_g5/T01,106,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__CosmeticPumpBottle_g5__T01,subjects/p006/labels/p006__CosmeticPumpBottle_g5__T01
p006__CosmeticPumpBottle_g5__T02,ok,p006,p006/CosmeticPumpBottle_g5/T02,119,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__CosmeticPumpBottle_g5__T02,subjects/p006/labels/p006__CosmeticPumpBottle_g5__T02
p006__CosmeticPumpBottle_g5__T03,ok,p006,p006/CosmeticPumpBottle_g5/T03,123,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__CosmeticPumpBottle_g5__T03,subjects/p006/labels/p006__CosmeticPumpBottle_g5__T03
p006__cup_g2__T01,ok,p006,p006/cup_g2/T01,143,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cup_g2__T01,subjects/p006/labels/p006__cup_g2__T01
p006__cup_g2__T02,ok,p006,p006/cup_g2/T02,121,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cup_g2__T02,subjects/p006/labels/p006__cup_g2__T02
p006__cup_g2__T03,ok,p006,p006/cup_g2/T03,113,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cup_g2__T03,subjects/p006/labels/p006__cup_g2__T03
p006__cup_g3__T01,ok,p006,p006/cup_g3/T01,131,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cup_g3__T01,subjects/p006/labels/p006__cup_g3__T01
p006__cup_g3__T02,ok,p006,p006/cup_g3/T02,121,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cup_g3__T02,subjects/p006/labels/p006__cup_g3__T02
p006__cup_g3__T03,ok,p006,p006/cup_g3/T03,116,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cup_g3__T03,subjects/p006/labels/p006__cup_g3__T03
p006__cup_g5__T01,ok,p006,p006/cup_g5/T01,113,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cup_g5__T01,subjects/p006/labels/p006__cup_g5__T01
p006__cup_g5__T02,ok,p006,p006/cup_g5/T02,113,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cup_g5__T02,subjects/p006/labels/p006__cup_g5__T02
p006__cup_g5__T03,ok,p006,p006/cup_g5/T03,119,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cup_g5__T03,subjects/p006/labels/p006__cup_g5__T03
p006__cutter_g2__T01,ok,p006,p006/cutter_g2/T01,123,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cutter_g2__T01,subjects/p006/labels/p006__cutter_g2__T01
p006__cutter_g2__T02,ok,p006,p006/cutter_g2/T02,128,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cutter_g2__T02,subjects/p006/labels/p006__cutter_g2__T02
p006__cutter_g2__T03,ok,p006,p006/cutter_g2/T03,117,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cutter_g2__T03,subjects/p006/labels/p006__cutter_g2__T03
p006__cutter_g3__T01,ok,p006,p006/cutter_g3/T01,110,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cutter_g3__T01,subjects/p006/labels/p006__cutter_g3__T01
p006__cutter_g3__T02,ok,p006,p006/cutter_g3/T02,120,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cutter_g3__T02,subjects/p006/labels/p006__cutter_g3__T02
p006__cutter_g3__T03,ok,p006,p006/cutter_g3/T03,115,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cutter_g3__T03,subjects/p006/labels/p006__cutter_g3__T03
p006__cutter_g5__T01,ok,p006,p006/cutter_g5/T01,120,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cutter_g5__T01,subjects/p006/labels/p006__cutter_g5__T01
p006__cutter_g5__T02,ok,p006,p006/cutter_g5/T02,118,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cutter_g5__T02,subjects/p006/labels/p006__cutter_g5__T02
p006__cutter_g5__T03,ok,p006,p006/cutter_g5/T03,113,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__cutter_g5__T03,subjects/p006/labels/p006__cutter_g5__T03
p006__HandCream_g2__T01,ok,p006,p006/HandCream_g2/T01,150,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__HandCream_g2__T01,subjects/p006/labels/p006__HandCream_g2__T01
p006__HandCream_g2__T02,ok,p006,p006/HandCream_g2/T02,124,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__HandCream_g2__T02,subjects/p006/labels/p006__HandCream_g2__T02
p006__HandCream_g2__T03,ok,p006,p006/HandCream_g2/T03,115,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__HandCream_g2__T03,subjects/p006/labels/p006__HandCream_g2__T03
p006__HandCream_g3__T01,ok,p006,p006/HandCream_g3/T01,113,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__HandCream_g3__T01,subjects/p006/labels/p006__HandCream_g3__T01
p006__HandCream_g3__T02,ok,p006,p006/HandCream_g3/T02,113,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__HandCream_g3__T02,subjects/p006/labels/p006__HandCream_g3__T02
p006__HandCream_g3__T03,ok,p006,p006/HandCream_g3/T03,116,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__HandCream_g3__T03,subjects/p006/labels/p006__HandCream_g3__T03
p006__HandCream_g5__T01,ok,p006,p006/HandCream_g5/T01,118,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__HandCream_g5__T01,subjects/p006/labels/p006__HandCream_g5__T01
p006__HandCream_g5__T02,ok,p006,p006/HandCream_g5/T02,125,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__HandCream_g5__T02,subjects/p006/labels/p006__HandCream_g5__T02
p006__HandCream_g5__T03,ok,p006,p006/HandCream_g5/T03,107,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p006/sensor_data/p006__HandCream_g5__T03,subjects/p006/labels/p006__HandCream_g5__T03
